SectorName,SectorName_labelled,UnitOccupation_labelled,outsourcing_status,n,Frequency,avg_income,wtd_avg_income,N,Sum,perc
11,Human Health And Social Work Activities,"Architects, Chartered Architectural Technologists, Planning Officers, Surveyors And Construction Professionals",Not outsourced,1,0.754596033552093,21.87231430325353,21.872314303253525,1,0.754596033552093,100
11,Human Health And Social Work Activities,"Artistic, Literary And Media Occupations",Not outsourced,1,0.8258628113477113,17.188459177409452,17.188459177409452,1,0.8258628113477113,100
11,Human Health And Social Work Activities,Assemblers And Routine Operatives,Not outsourced,2,1.4134736386071065,19.268495014351366,20.13250113876787,2,1.4134736386071065,100
11,Human Health And Social Work Activities,Business And Financial Project Management Professionals,Not outsourced,10,9.549189696492759,20.066077348066298,19.387754922530956,11,10.14903385224685,94.08964277302815
11,Human Health And Social Work Activities,Business And Financial Project Management Professionals,Outsourced,1,0.5998441557540919,25.78268876611418,25.78268876611418,11,10.14903385224685,5.910357226971856
11,Human Health And Social Work Activities,Business Associate Professionals,Not outsourced,17,13.19152062356641,17.355591154202624,17.421343324219258,18,13.724385979823952,96.11738290484617
11,Human Health And Social Work Activities,Business Associate Professionals,Outsourced,1,0.53286535625754194,11.602209944751381,11.602209944751381,18,13.724385979823952,3.8826170951538423
11,Human Health And Social Work Activities,"Business, Research And Administrative Professionals",Not outsourced,12,11.774189027248385,22.48176507007078,23.57890055639891,12,11.774189027248385,100
11,Human Health And Social Work Activities,Caring Personal Services,Not outsourced,301,294.2651369866228,13.071528837758477,12.996527813681356,382,369.74880801100926,79.58514824417259
11,Human Health And Social Work Activities,Caring Personal Services,Outsourced,81,75.48367102438644,12.799626527174363,12.55699238554772,382,369.74880801100926,20.41485175582741
11,Human Health And Social Work Activities,Chief Executives And Senior Officials,Not outsourced,3,2.0654339459500526,20.000354057683285,20.04911064650949,3,2.0654339459500526,100
11,Human Health And Social Work Activities,Construction And Building Trades,Not outsourced,1,0.5064002516981503,20.85561694290976,20.85561694290976,1,0.5064002516981503,100
11,Human Health And Social Work Activities,Construction Operatives,Not outsourced,3,4.954426326558445,13.423929454316195,13.178101185271707,3,4.954426326558445,100
11,Human Health And Social Work Activities,Customer Service Occupations,Not outsourced,15,17.53652963836323,16.024700354216105,15.105191428785927,16,18.945417196708455,92.56343872654331
11,Human Health And Social Work Activities,Customer Service Occupations,Outsourced,1,1.408887558345226,11.313443830570902,11.313443830570902,16,18.945417196708455,7.436561273456696
11,Human Health And Social Work Activities,Customer Service Supervisors,Not outsourced,5,3.75752513342617,12.855035150498834,13.53287281599961,6,4.537174852566591,82.81640570454567
11,Human Health And Social Work Activities,Customer Service Supervisors,Outsourced,1,0.7796497191404208,11,11,6,4.537174852566591,17.183594295454323
11,Human Health And Social Work Activities,"Directors In Logistics, Warehousing And Transport",Not outsourced,1,0.6581799649640776,25.78268876611418,25.78268876611418,1,0.6581799649640776,100
11,Human Health And Social Work Activities,Electrical And Electronic Trades,Not outsourced,1,2.4185358421328944,26.666666666666668,26.666666666666668,1,2.4185358421328944,100
11,Human Health And Social Work Activities,Elementary Agricultural Occupations,Not outsourced,1,1.1136487009940381,13.750767341927563,13.750767341927563,1,1.1136487009940381,100
11,Human Health And Social Work Activities,Elementary Cleaning Occupations,Not outsourced,18,25.077771182114088,11.116603573247668,11.511734337679203,21,28.1700450559574,89.02282950665938
11,Human Health And Social Work Activities,Elementary Cleaning Occupations,Outsourced,3,3.092273873843312,11.670063433599346,11.844771787943252,21,28.1700450559574,10.977170493340614
11,Human Health And Social Work Activities,Elementary Process Plant Occupations,Outsourced,1,0.7824056701215312,20.626151012891345,20.626151012891345,1,0.7824056701215312,100
11,Human Health And Social Work Activities,Elementary Security Occupations,Not outsourced,1,0.6743998904230857,17.875997544505832,17.875997544505832,1,0.6743998904230857,100
11,Human Health And Social Work Activities,Elementary Storage Occupations,Not outsourced,1,2.9009220142363232,12.305618338076902,12.305618338076904,2,3.6669790220450365,79.10931578273684
11,Human Health And Social Work Activities,Elementary Storage Occupations,Outsourced,1,0.7660570078087133,10.666666666666666,10.666666666666664,2,3.6669790220450365,20.890684217263157
11,Human Health And Social Work Activities,Engineering Professionals,Not outsourced,2,2.4555191937468623,30.75481939742369,34.25498827273466,2,2.4555191937468623,100
11,Human Health And Social Work Activities,Finance Associate Professionals,Not outsourced,1,2.183140985961137,17.188459177409452,17.188459177409452,1,2.183140985961137,100
11,Human Health And Social Work Activities,Finance Professionals,Not outsourced,8,6.507880130339808,24.008157224904462,24.63621319662561,9,7.30852604640521,89.04504258476017
11,Human Health And Social Work Activities,Finance Professionals,Outsourced,1,0.8006459160654019,17.188459177409452,17.188459177409452,9,7.30852604640521,10.95495741523983
11,Human Health And Social Work Activities,Food Preparation And Hospitality Trades,Not outsourced,13,14.750637667779039,14.881510286316916,13.37178848107476,14,17.896767048641156,82.42068317528337
11,Human Health And Social Work Activities,Food Preparation And Hospitality Trades,Outsourced,1,3.146129380862117,11.544330439358063,11.544330439358063,14,17.896767048641156,17.579316824716635
11,Human Health And Social Work Activities,Functional Managers And Directors,Not outsourced,47,37.41884884619792,21.464613069735236,21.636030101564437,55,45.26381855918582,82.66834314314418
11,Human Health And Social Work Activities,Functional Managers And Directors,Outsourced,8,7.844969712987903,18.73391476766822,18.556489009697515,55,45.26381855918582,17.331656856855812
11,Human Health And Social Work Activities,Hairdressers And Related Services,Outsourced,1,1.1493123347623564,7.4799999999999995,7.48,1,1.1493123347623564,100
11,Human Health And Social Work Activities,Health And Social Services Managers And Directors,Not outsourced,21,17.921685841892426,16.87359702180992,16.56978635563582,26,23.176963082519794,77.3254277451435
11,Human Health And Social Work Activities,Health And Social Services Managers And Directors,Outsourced,5,5.255277240627367,13.803130755064457,13.57225861081924,26,23.176963082519794,22.6745722548565
11,Human Health And Social Work Activities,Health Associate Professionals,Not outsourced,34,28.761419769746873,18.808995026118712,18.59019088027456,39,33.39502325091753,86.12486822855153
11,Human Health And Social Work Activities,Health Associate Professionals,Outsourced,5,4.6336034811706615,23.622889809699203,22.0824149005895,39,33.39502325091753,13.875131771448467
11,Human Health And Social Work Activities,Housekeeping And Related Services,Not outsourced,8,8.493922990429228,12.441808241252302,12.341219757656901,10,9.54965035945573,88.94485840540582
11,Human Health And Social Work Activities,Housekeeping And Related Services,Outsourced,2,1.0557273690265034,11.099733988131778,11.121340070298926,10,9.54965035945573,11.055141594594184
11,Human Health And Social Work Activities,"Hr, Training And Other Vocational Associate Guidance Professionals",Not outsourced,11,10.596239226023224,20.55419332234412,21.08748408808667,12,10.993408139594212,96.3872085114303
11,Human Health And Social Work Activities,"Hr, Training And Other Vocational Associate Guidance Professionals",Outsourced,1,0.3971689135709877,11.313443830570902,11.313443830570902,12,10.993408139594212,3.6127914885696946
11,Human Health And Social Work Activities,Information Technology Professionals,Not outsourced,16,14.816892472438955,24.851170316740944,24.038565779061816,17,15.551903596497008,95.27381892835542
11,Human Health And Social Work Activities,Information Technology Professionals,Outsourced,1,0.7350111240580521,19.25107427869859,19.25107427869859,17,15.551903596497008,4.726181071644566
11,Human Health And Social Work Activities,Information Technology Technicians,Not outsourced,16,17.194230435678122,20.156622779577823,17.872373492269837,19,19.492025492064403,88.21161475844693
11,Human Health And Social Work Activities,Information Technology Technicians,Outsourced,3,2.297795056386282,17.223927426505696,17.303222870164962,19,19.492025492064403,11.788385241553069
11,Human Health And Social Work Activities,Legal Associate Professionals,Not outsourced,1,0.5981020215523755,21.775919565974814,21.775919565974814,1,0.5981020215523755,100
11,Human Health And Social Work Activities,Leisure And Travel Services,Not outsourced,2,1.4666207407319192,16.767458065800604,16.767458065800604,2,1.4666207407319192,100
11,Human Health And Social Work Activities,Librarians And Related Professionals,Not outsourced,1,1.0219596233728818,17.188459177409452,17.188459177409452,1,1.0219596233728818,100
11,Human Health And Social Work Activities,Managers And Directors In Retail And Wholesale,Not outsourced,1,0.5006556533915657,12.891344383057088,12.891344383057088,1,0.5006556533915657,100
11,Human Health And Social Work Activities,Managers And Proprietors In Health And Care Services,Not outsourced,21,15.128186086486098,17.106031207710238,16.922778326889006,26,19.44243664926799,77.8101343951437
11,Human Health And Social Work Activities,Managers And Proprietors In Health And Care Services,Outsourced,5,4.3142505627818934,20.41135666052793,20.77153485484588,26,19.44243664926799,22.1898656048563
11,Human Health And Social Work Activities,Managers And Proprietors In Hospitality And Leisure Services,Not outsourced,1,0.6562560729755056,22.559852670349905,22.559852670349905,1,0.6562560729755056,100
11,Human Health And Social Work Activities,Managers And Proprietors In Other Services,Not outsourced,5,3.816918458677317,16.822500511561284,18.07919691854829,6,4.5384974823433994,84.10092709154696
11,Human Health And Social Work Activities,Managers And Proprietors In Other Services,Outsourced,1,0.7215790236660826,34.376918354818905,34.376918354818905,6,4.5384974823433994,15.899072908453038
11,Human Health And Social Work Activities,"Managers In Logistics, Warehousing And Transport",Not outsourced,1,0.7201857494814775,14.43830570902394,14.43830570902394,1,0.7201857494814775,100
11,Human Health And Social Work Activities,Media Professionals,Not outsourced,1,0.8331552475741444,32.08512379783098,32.08512379783098,1,0.8331552475741444,100
11,Human Health And Social Work Activities,Medical Practitioners,Not outsourced,17,16.44606113863683,30.723742418477674,30.84578249894708,20,19.266588741568174,85.3605241656195
11,Human Health And Social Work Activities,Medical Practitioners,Outsourced,3,2.8205276029313464,15.885845657429144,15.932469272200072,20,19.266588741568174,14.639475834380496
11,Human Health And Social Work Activities,NA,Not outsourced,2,3.1963339888411015,22.80220994475138,19.455695842166097,3,4.02454294120792,79.42104322240773
11,Human Health And Social Work Activities,NA,Outsourced,1,0.8282089523668182,13.750767341927562,13.750767341927563,3,4.02454294120792,20.578956777592264
11,Human Health And Social Work Activities,Natural And Social Science Professionals,Not outsourced,5,5.011386578324205,20.407820804229644,20.177787061252342,5,5.011386578324205,100
11,Human Health And Social Work Activities,Nursing Professionals,Not outsourced,177,150.7750513950919,20.7097554260002,20.781653345319153,212,181.46899612900512,83.0858464042568
11,Human Health And Social Work Activities,Nursing Professionals,Outsourced,35,30.6939447339132,18.33357290881513,17.750548191638025,212,181.46899612900512,16.914153595743194
11,Human Health And Social Work Activities,Other Administrative Occupations,Not outsourced,97,87.68099905383767,13.882865436982701,13.828758442512768,110,99.27748471833061,88.31911817931889
11,Human Health And Social Work Activities,Other Administrative Occupations,Outsourced,13,11.59648566449295,17.437968900613562,16.96092935952978,110,99.27748471833061,11.680881820681114
11,Human Health And Social Work Activities,Other Educational Professionals,Not outsourced,4,4.300074462432227,20.69447622325154,17.883123503250157,4,4.300074462432227,100
11,Human Health And Social Work Activities,Other Elementary Services Occupations,Not outsourced,9,13.147890700700364,10.979859964214267,10.967031893749676,11,18.351488797944032,71.6448177336618
11,Human Health And Social Work Activities,Other Elementary Services Occupations,Outsourced,2,5.203598097243669,9.23879680785758,10.037766500426047,11,18.351488797944032,28.355182266338208
11,Human Health And Social Work Activities,Other Health Professionals,Not outsourced,50,45.18367206909793,20.009617384217844,19.269769708505258,63,58.93754506967983,76.66364796103882
